Name,Area_code,Descriptio,File_name,Number,Number0,Polygon_id,Unit_id,Code,Hectares,Area,Type_code,Descript0,Type_cod0,Descript1,Longitude,Latitude
New Holland CP,CPC,Civil Parish or Community,NORTH_LINCOLNSHIRE_(B),75,150,44770,4027,E04000571,556.04,49.425,AA,CIVIL ADMINISTRATION AREA,,,"508,493.7","423,746.55"
Bleadon CP,CPC,Civil Parish or Community,NORTH_SOMERSET,1,77,40614,783,E04012101,"1,076.876",6.194,AA,CIVIL ADMINISTRATION AREA,,,"333,777.35","156,785.25"
Winscombe and Sandford CP,CPC,Civil Parish or Community,NORTH_SOMERSET,5,82,40832,554,E04001032,"1,563.324",0,AA,CIVIL ADMINISTRATION AREA,,,"342,721.974","159,046.65"
Dundry CP,CPC,Civil Parish or Community,NORTH_SOMERSET,8,85,40604,773,E04001013,982.21,0,AA,CIVIL ADMINISTRATION AREA,,,"356,631.65","167,003.3"
Yatton CP,CPC,Civil Parish or Community,NORTH_SOMERSET,11,87,40521,865,E04001035,"1,521.359",0,AA,CIVIL ADMINISTRATION AREA,,,"342,652.55","167,216.95"
Loxton CP,CPC,Civil Parish or Community,NORTH_SOMERSET,18,94,40830,552,E04001022,515.639,0,AA,CIVIL ADMINISTRATION AREA,,,"337,681.35","156,685.45"
Hutton CP,CPC,Civil Parish or Community,NORTH_SOMERSET,19,95,40612,781,E04012102,530.568,0,AA,CIVIL ADMINISTRATION AREA,,,"335,635.1","158,920.4"
Banwell CP,CPC,Civil Parish or Community,NORTH_SOMERSET,21,97,40621,790,E04012100,"1,722.773",0,AA,CIVIL ADMINISTRATION AREA,,,"339,284.2","160,580.55"
Puxton CP,CPC,Civil Parish or Community,NORTH_SOMERSET,22,98,40626,795,E04001026,778.791,0,AA,CIVIL ADMINISTRATION AREA,,,"339,808.25","163,640.9"
Churchill CP,CPC,Civil Parish or Community,NORTH_SOMERSET,23,99,40610,779,E04001008,"1,072.534",0,AA,CIVIL ADMINISTRATION AREA,,,"344,587.2","160,649.45"
Congresbury CP,CPC,Civil Parish or Community,NORTH_SOMERSET,24,101,40627,796,E04001012,"1,550.655",0,AA,CIVIL ADMINISTRATION AREA,,,"344,322.7","162,811.05"
Wrington CP,CPC,Civil Parish or Community,NORTH_SOMERSET,25,102,40608,777,E04012107,"2,378.888",0,AA,CIVIL ADMINISTRATION AREA,,,"348,607.9","163,313.05"
Butcombe CP,CPC,Civil Parish or Community,NORTH_SOMERSET,27,104,40836,558,E04001007,450.375,0,AA,CIVIL ADMINISTRATION AREA,,,"351,352.988","162,380.7"
Winford CP,CPC,Civil Parish or Community,NORTH_SOMERSET,28,105,40838,560,E04012106,"1,455.596",0,AA,CIVIL ADMINISTRATION AREA,,,"353,768.25","163,468.15"
Kewstoke CP,CPC,Civil Parish or Community,NORTH_SOMERSET,29,106,40520,864,E04001018,"1,253.741",396.974,AA,CIVIL ADMINISTRATION AREA,,,"333,670.95","165,113.65"
Wick St. Lawrence CP,CPC,Civil Parish or Community,NORTH_SOMERSET,30,107,40636,804,E04012105,729.107,71.84,AA,CIVIL ADMINISTRATION AREA,,,"336,925.6","165,498.55"
Kingston Seymour CP,CPC,Civil Parish or Community,NORTH_SOMERSET,32,109,40637,805,E04001019,"1,224.599",149.975,AA,CIVIL ADMINISTRATION AREA,,,"338,916.2","166,933.3"
Brockley CP,CPC,Civil Parish or Community,NORTH_SOMERSET,33,110,40550,808,E04001005,463.826,0,AA,CIVIL ADMINISTRATION AREA,,,"346,914.75","167,449.35"
Clevedon CP,CPC,Civil Parish or Community,NORTH_SOMERSET,34,111,40559,817,E04001011,"1,420.471",141.592,AA,CIVIL ADMINISTRATION AREA,,,340790,"170,930.2"
Kenn CP,CPC,Civil Parish or Community,NORTH_SOMERSET,35,112,40523,867,E04001017,562.632,0,AA,CIVIL ADMINISTRATION AREA,,,"341,810.5","168,685.45"
Nailsea CP,CPC,Civil Parish or Community,NORTH_SOMERSET,37,114,40558,816,E04012095,"1,196.276",0,AA,CIVIL ADMINISTRATION AREA,,,"346,040.55","169,728.2"
Weston-in-Gordano CP,CPC,Civil Parish or Community,NORTH_SOMERSET,38,115,40582,840,E04001029,382.489,4.004,AA,CIVIL ADMINISTRATION AREA,,,"344,443.35","174,147.9"
Tickenham CP,CPC,Civil Parish or Community,NORTH_SOMERSET,39,116,40567,825,E04001027,662.397,0,AA,CIVIL ADMINISTRATION AREA,,,"345,577.4","171,729.1"
Clapton-in-Gordano CP,CPC,Civil Parish or Community,NORTH_SOMERSET,40,117,40578,836,E04001009,578.698,0,AA,CIVIL ADMINISTRATION AREA,,,"345,839.45","173,653.2"
Backwell CP,CPC,Civil Parish or Community,NORTH_SOMERSET,41,118,40553,811,E04012099,"1,191.075",0,AA,CIVIL ADMINISTRATION AREA,,,"349,236.45","168,067.6"
Barrow Gurney CP,CPC,Civil Parish or Community,NORTH_SOMERSET,42,119,40606,775,E04001002,842.62,0,AA,CIVIL ADMINISTRATION AREA,,,"352,734.35","167,664.6"
Wraxall and Failand CP,CPC,Civil Parish or Community,NORTH_SOMERSET,43,120,40568,826,E04012098,"1,620.576",0,AA,CIVIL ADMINISTRATION AREA,,,"350,283.75","172,231.75"
Long Ashton CP,CPC,Civil Parish or Community,NORTH_SOMERSET,44,121,40569,827,E04012094,"1,482.15",0,AA,CIVIL ADMINISTRATION AREA,,,"353,971.85","170,737.65"
Portishead CP,CPC,Civil Parish or Community,NORTH_SOMERSET,45,122,71010,25239,E04012097,967.03,68.61,AA,CIVIL ADMINISTRATION AREA,,,"345,774.8","175,890.45"
Portbury CP,CPC,Civil Parish or Community,NORTH_SOMERSET,46,123,40575,833,E04012096,"1,054.35",0,AA,CIVIL ADMINISTRATION AREA,,,"349,340.9","175,086.55"
Pill and Easton-in-Gordano CP,CPC,Civil Parish or Community,NORTH_SOMERSET,47,124,40573,831,E04001014,777.633,0,AA,CIVIL ADMINISTRATION AREA,,,"351,374.65","176,134.45"
Abbots Leigh CP,CPC,Civil Parish or Community,NORTH_SOMERSET,48,125,40527,871,E04000999,912.654,0,AA,CIVIL ADMINISTRATION AREA,,,"354,291.85","174,256.85"
Locking CP,CPC,Civil Parish or Community,NORTH_SOMERSET,51,128,40620,789,E04012103,408.187,0,AA,CIVIL ADMINISTRATION AREA,,,"336,511.65","160,434.6"
Burrington CP,CPC,Civil Parish or Community,NORTH_SOMERSET,56,132,40611,780,E04001006,491.383,0,AA,CIVIL ADMINISTRATION AREA,,,"347,678.8","159,649.55"
Blagdon CP,CPC,Civil Parish or Community,NORTH_SOMERSET,57,133,40833,555,E04001003,807.145,0,AA,CIVIL ADMINISTRATION AREA,,,"350,382.25","159,599.55"
Cleeve CP,CPC,Civil Parish or Community,NORTH_SOMERSET,59,135,40522,866,E04001010,408.695,0,AA,CIVIL ADMINISTRATION AREA,,,"346,042.3","165,978.25"
Walton-in-Gordano CP,CPC,Civil Parish or Community,NORTH_SOMERSET,63,139,40581,839,E04001028,381.783,13.336,AA,CIVIL ADMINISTRATION AREA,,,"342,637.15","173,620.1"
Flax Bourton CP,CPC,Civil Parish or Community,NORTH_SOMERSET,64,140,40554,812,E04012093,292.791,0,AA,CIVIL ADMINISTRATION AREA,,,"351,019.1","169,308.6"
St. Georges CP,CPC,Civil Parish or Community,NORTH_SOMERSET,70,146,116257,41622,E04001037,137.991,0,AA,CIVIL ADMINISTRATION AREA,,,"337,543.2","163,222.9"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,2,406,0,0,,"14,887.386","7,286.421",FA,FILLER AREA,,,"326,038.3","996,829.15"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,4,406,0,0,,"60,141.529","7,286.421",FA,FILLER AREA,,,"340,576.5","1,006,573.15"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,9,406,0,0,,"2,983.697","7,286.421",FA,FILLER AREA,,,"353,022.238","1,034,337.1"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,11,406,0,0,,"5,403.306","7,286.421",FA,FILLER AREA,,,"345,768.45","1,045,660.7"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,14,406,0,0,,"6,619.344","7,286.421",FA,FILLER AREA,,,"369,481.75","1,040,834.4"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,18,406,0,0,,954.205,"7,286.421",FA,FILLER AREA,,,"376,791.6","1,053,888.95"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,20,406,0,0,,"4,873.611","7,286.421",FA,FILLER AREA,,,"340,857.5","1,031,173.15"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,22,406,0,0,,"2,975.441","7,286.421",FA,FILLER AREA,,,"350,401.45","1,018,661.8"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,24,406,0,0,,"3,723.403","7,286.421",FA,FILLER AREA,,,"365,207.8",1025664
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,26,406,0,0,,984.509,"7,286.421",FA,FILLER AREA,,,"349,490.2","1,052,349.05"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,28,406,0,0,,"1,053.367","7,286.421",FA,FILLER AREA,,,"334,982.34","994,384.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,30,406,0,0,,340.978,"7,286.421",FA,FILLER AREA,,,"343,840.1","1,026,217.85"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,32,406,0,0,,701.702,"7,286.421",FA,FILLER AREA,,,"347,146.7","1,029,253.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,34,406,0,0,,220.131,"7,286.421",FA,FILLER AREA,,,"352,952.45","1,037,549.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,36,406,0,0,,113.583,"7,286.421",FA,FILLER AREA,,,338621,"984,473.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,38,406,0,0,,57.565,"7,286.421",FA,FILLER AREA,,,"336,351.75","990,769.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,40,406,0,0,,329.121,"7,286.421",FA,FILLER AREA,,,"332,855.5","995,854.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,42,406,0,0,,106.803,"7,286.421",FA,FILLER AREA,,,332764,"999,736.1"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,44,406,0,0,,445.151,"7,286.421",FA,FILLER AREA,,,"325,836.8","1,005,501.1"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,46,406,0,0,,123.41,"7,286.421",FA,FILLER AREA,,,"359,571.96","1,001,439.7"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,48,406,0,0,,308.337,"7,286.421",FA,FILLER AREA,,,"344,518.9","1,022,069.55"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,50,406,0,0,,97.561,"7,286.421",FA,FILLER AREA,,,"336,078.25","1,029,007.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,52,406,0,0,,88.041,"7,286.421",FA,FILLER AREA,,,361627,"1,027,698.05"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,54,406,0,0,,103.115,"7,286.421",FA,FILLER AREA,,,"367,476.45","1,016,185.7"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,56,406,0,0,,104.238,"7,286.421",FA,FILLER AREA,,,"366,370.05","1,029,567.6"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,58,406,0,0,,37.002,"7,286.421",FA,FILLER AREA,,,"351,247.8","1,035,754.8"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,60,406,0,0,,239.657,"7,286.421",FA,FILLER AREA,,,"358,293.9","1,039,287.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,63,406,0,0,,44.014,"7,286.421",FA,FILLER AREA,,,"350,591.5","1,051,900.8"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,65,406,0,0,,52.458,"7,286.421",FA,FILLER AREA,,,"346,483.75","978,240.75"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,67,406,0,0,,51.437,"7,286.421",FA,FILLER AREA,,,"331,123.5","997,879.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,69,406,0,0,,25.235,"7,286.421",FA,FILLER AREA,,,"338,147.85","996,707.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,71,406,0,0,,38.663,"7,286.421",FA,FILLER AREA,,,"339,039.75","1,013,934.35"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,73,406,0,0,,27.597,"7,286.421",FA,FILLER AREA,,,"345,521.2","1,022,902.65"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,75,406,0,0,,37.171,"7,286.421",FA,FILLER AREA,,,"345,735.7","1,031,444.95"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,77,406,0,0,,26.055,"7,286.421",FA,FILLER AREA,,,"347,448.65","1,032,404.95"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,79,406,0,0,,44.363,"7,286.421",FA,FILLER AREA,,,"352,618.65","1,027,118.85"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,82,406,0,0,,41.884,"7,286.421",FA,FILLER AREA,,,362861,"1,031,214.4"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,84,406,0,0,,21.709,"7,286.421",FA,FILLER AREA,,,"360,462.75","1,032,134.3"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,86,406,0,0,,17.302,"7,286.421",FA,FILLER AREA,,,"378,041.35","1,056,823.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,88,406,0,0,,5.011,"7,286.421",FA,FILLER AREA,,,"343,567.15","982,981.9"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,90,406,0,0,,2.076,"7,286.421",FA,FILLER AREA,,,"256,221.95","1,017,910.4"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,92,406,0,0,,16.246,"7,286.421",FA,FILLER AREA,,,"262,082.55","1,024,443.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,94,406,0,0,,3.535,"7,286.421",FA,FILLER AREA,,,"336,709.75","1,029,653.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,96,406,0,0,,5.133,"7,286.421",FA,FILLER AREA,,,"348,669.25","1,021,751.45"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,98,406,0,0,,9.124,"7,286.421",FA,FILLER AREA,,,"352,561.05","1,026,253.85"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,100,406,0,0,,5.756,"7,286.421",FA,FILLER AREA,,,"352,974.05","1,031,354.75"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,102,406,0,0,,11.724,"7,286.421",FA,FILLER AREA,,,"360,771.65","1,030,288.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,104,406,0,0,,7.991,"7,286.421",FA,FILLER AREA,,,"348,436.45","1,038,112.05"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,106,406,0,0,,4.403,"7,286.421",FA,FILLER AREA,,,348405,"1,041,717.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,108,406,0,0,,4.431,"7,286.421",FA,FILLER AREA,,,"354,121.95","1,039,744.35"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,110,406,0,0,,6.048,"7,286.421",FA,FILLER AREA,,,"366,408.4","1,037,372.8"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,112,406,0,0,,4.555,"7,286.421",FA,FILLER AREA,,,347206,976619
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,114,406,0,0,,2.334,"7,286.421",FA,FILLER AREA,,,"324,017.5","1,005,131.2"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,116,406,0,0,,3.605,"7,286.421",FA,FILLER AREA,,,"324,141.5","1,005,233.55"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,118,406,0,0,,2.475,"7,286.421",FA,FILLER AREA,,,"324,042.8","1,005,608.6"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,120,406,0,0,,3.329,"7,286.421",FA,FILLER AREA,,,"346,203.1","1,014,842.15"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,122,406,0,0,,0.434,"7,286.421",FA,FILLER AREA,,,"359,193.15","1,003,945.4"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,124,406,0,0,,1.159,"7,286.421",FA,FILLER AREA,,,"362,193.75","1,002,775.9"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,126,406,0,0,,2.578,"7,286.421",FA,FILLER AREA,,,"359,686.5","1,006,376.65"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,128,406,0,0,,2.529,"7,286.421",FA,FILLER AREA,,,"351,492.264","1,011,329.35"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,130,406,0,0,,0.732,"7,286.421",FA,FILLER AREA,,,"262,397.344","1,024,676.8"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,132,406,0,0,,3.583,"7,286.421",FA,FILLER AREA,,,"345,942.75",1019684
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,134,406,0,0,,3.364,"7,286.421",FA,FILLER AREA,,,"346,526.6","1,019,718.85"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,136,406,0,0,,3.33,"7,286.421",FA,FILLER AREA,,,"342,859.75","1,020,714.95"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,138,406,0,0,,2.572,"7,286.421",FA,FILLER AREA,,,"345,146.7","1,020,671.3"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,140,406,0,0,,3.896,"7,286.421",FA,FILLER AREA,,,"344,250.5","1,040,123.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,142,406,0,0,,1.855,"7,286.421",FA,FILLER AREA,,,"344,379.5","1,040,497.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,144,406,0,0,,1.361,"7,286.421",FA,FILLER AREA,,,"344,273.4","1,041,737.95"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,146,406,0,0,,0.264,"7,286.421",FA,FILLER AREA,,,"344,275.692","1,042,208.65"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,148,406,0,0,,0.503,"7,286.421",FA,FILLER AREA,,,"346,060.6","1,043,996.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,150,406,0,0,,4.442,"7,286.421",FA,FILLER AREA,,,"367,587.15","1,019,932.35"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,152,406,0,0,,1.136,"7,286.421",FA,FILLER AREA,,,"368,605.35","1,024,837.7"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,154,406,0,0,,1.137,"7,286.421",FA,FILLER AREA,,,"348,884.8","1,038,733.35"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,156,406,0,0,,0.863,"7,286.421",FA,FILLER AREA,,,"349,105.8","1,039,189.55"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,158,406,0,0,,1.047,"7,286.421",FA,FILLER AREA,,,349826,"1,045,246.2"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,160,406,0,0,,2.934,"7,286.421",FA,FILLER AREA,,,"368,048.4","1,047,002.3"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,162,406,0,0,,0.688,"7,286.421",FA,FILLER AREA,,,"370,363.15","1,046,193.6"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,164,406,0,0,,1.398,"7,286.421",FA,FILLER AREA,,,"370,309.15","1,046,899.55"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,166,406,0,0,,1.191,"7,286.421",FA,FILLER AREA,,,378076,"1,043,910.05"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,168,406,0,0,,1.142,"7,286.421",FA,FILLER AREA,,,"350,305.8","1,052,525.8"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,170,406,0,0,,0.21,"7,286.421",FA,FILLER AREA,,,"338,066.5","983,992.25"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,172,406,0,0,,0.258,"7,286.421",FA,FILLER AREA,,,"338,925.75",983750
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,174,406,0,0,,0.59,"7,286.421",FA,FILLER AREA,,,"348,232.796","999,545.65"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,176,406,0,0,,0.834,"7,286.421",FA,FILLER AREA,,,323312,1008005
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,178,406,0,0,,0.757,"7,286.421",FA,FILLER AREA,,,"325,460.3","1,006,623.55"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,180,406,0,0,,0.293,"7,286.421",FA,FILLER AREA,,,"321,658.85","1,015,163.3"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,182,406,0,0,,0.249,"7,286.421",FA,FILLER AREA,,,"337,921.901","1,005,000.6"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,184,406,0,0,,0.334,"7,286.421",FA,FILLER AREA,,,"338,202.95","1,006,217.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,186,406,0,0,,0.474,"7,286.421",FA,FILLER AREA,,,"347,931.1","1,008,909.35"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,188,406,0,0,,0.267,"7,286.421",FA,FILLER AREA,,,"345,822.4","1,013,766.5"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,190,406,0,0,,0.41,"7,286.421",FA,FILLER AREA,,,"354,846.85","1,003,050.9"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,192,406,0,0,,0.23,"7,286.421",FA,FILLER AREA,,,"352,419.95","1,007,327.75"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,194,406,0,0,,0.205,"7,286.421",FA,FILLER AREA,,,351845,"1,011,158.45"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,196,406,0,0,,0.131,"7,286.421",FA,FILLER AREA,,,"324,098.25","1,027,503.85"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,198,406,0,0,,0.081,"7,286.421",FA,FILLER AREA,,,"324,159.9","1,027,531.95"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,200,406,0,0,,0.404,"7,286.421",FA,FILLER AREA,,,325757,"1,028,860.35"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,202,406,0,0,,0.606,"7,286.421",FA,FILLER AREA,,,"343,457.15","1,020,397.35"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,204,406,0,0,,1.075,"7,286.421",FA,FILLER AREA,,,"346,760.9","1,018,497.4"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,206,406,0,0,,1.156,"7,286.421",FA,FILLER AREA,,,"345,777.7","1,019,709.75"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,208,406,0,0,,0.617,"7,286.421",FA,FILLER AREA,,,345844,"1,019,828.95"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,210,406,0,0,,0.237,"7,286.421",FA,FILLER AREA,,,"336,606.5",1029804
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,212,406,0,0,,0.239,"7,286.421",FA,FILLER AREA,,,336568,"1,029,868.75"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,214,406,0,0,,0.166,"7,286.421",FA,FILLER AREA,,,"337,533.4","1,029,100.8"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,216,406,0,0,,0.226,"7,286.421",FA,FILLER AREA,,,"337,300.65","1,029,571.7"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,218,406,0,0,,0.152,"7,286.421",FA,FILLER AREA,,,"347,460.1","1,026,638.7"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,220,406,0,0,,0.475,"7,286.421",FA,FILLER AREA,,,"347,510.25","1,026,538.05"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,222,406,0,0,,0.336,"7,286.421",FA,FILLER AREA,,,"347,862.2","1,031,594.4"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,224,406,0,0,,0.912,"7,286.421",FA,FILLER AREA,,,"344,393.4","1,041,668.7"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,226,406,0,0,,0.18,"7,286.421",FA,FILLER AREA,,,"341,499.05","1,047,291.4"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,228,406,0,0,,0.421,"7,286.421",FA,FILLER AREA,,,"361,806.7","1,027,939.2"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,230,406,0,0,,0.356,"7,286.421",FA,FILLER AREA,,,"366,587.7","1,016,807.9"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,232,406,0,0,,0.13,"7,286.421",FA,FILLER AREA,,,366768,"1,016,772.75"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,234,406,0,0,,0.865,"7,286.421",FA,FILLER AREA,,,"369,775.95","1,022,837.4"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,236,406,0,0,,0.265,"7,286.421",FA,FILLER AREA,,,"364,736.6","1,029,105.55"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,238,406,0,0,,0.594,"7,286.421",FA,FILLER AREA,,,"364,549.05","1,029,451.1"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,240,406,0,0,,0.381,"7,286.421",FA,FILLER AREA,,,"365,086.95","1,029,616.2"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,242,406,0,0,,0.877,"7,286.421",FA,FILLER AREA,,,"348,603.05","1,038,334.45"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,244,406,0,0,,0.326,"7,286.421",FA,FILLER AREA,,,"359,568.735","1,038,657.05"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,246,406,0,0,,0.52,"7,286.421",FA,FILLER AREA,,,"350,000.6","1,045,721.35"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,248,406,0,0,,1.906,"7,286.421",FA,FILLER AREA,,,"350,128.05","1,045,893.7"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,251,406,0,0,,0.357,"7,286.421",FA,FILLER AREA,,,"356,970.75","1,040,735.65"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,252,406,0,0,,0.163,"7,286.421",FA,FILLER AREA,,,"357,021.7","1,040,737.6"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,254,406,0,0,,0.36,"7,286.421",FA,FILLER AREA,,,"367,785.75","1,046,030.65"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,256,406,0,0,,0.683,"7,286.421",FA,FILLER AREA,,,"367,868.75","1,046,819.95"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,258,406,0,0,,0.646,"7,286.421",FA,FILLER AREA,,,"368,120.5","1,047,185.55"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,260,406,0,0,,0.308,"7,286.421",FA,FILLER AREA,,,"370,299.35","1,046,132.8"
,NCP,Non-Civil Parish or Community,ORKNEY_ISLANDS,262,406,0,0,,0.971,"7,286.421",FA,FILLER AREA,,,"339,125.15","1,050,098.8"
